Timestamp,SOC (%),Power (MW),Frequency Regulation Signal (Hz),Operational Mode,Market Price (GBP/MWh)
2024-01-04 18:00:00,78.03,37.06,50.068,Energy Arbitrage,159.1
2024-01-04 18:15:00,73.56,35.7,49.989,Energy Arbitrage,158.0
2024-01-04 18:30:00,67.51,48.4,49.957,Energy Arbitrage,149.27
2024-01-04 18:45:00,62.99,36.16,49.942,Energy Arbitrage,181.06
2024-01-04 19:00:00,57.85,41.12,49.889,Energy Arbitrage,127.01
2024-01-04 19:15:00,52.99,38.91,50.017,Energy Arbitrage,158.02
2024-01-04 19:30:00,48.38,36.9,49.968,Energy Arbitrage,130.48
2024-01-04 19:45:00,42.55,46.65,50.074,Energy Arbitrage,128.58
2024-01-04 20:00:00,36.53,48.15,50.053,Energy Arbitrage,94.56
2024-01-04 20:15:00,31.67,38.81,49.981,Energy Arbitrage,94.56
2024-01-04 20:30:00,26.87,38.43,49.967,Energy Arbitrage,119.9
2024-01-04 20:45:00,20.66,49.73,49.983,Energy Arbitrage,83.61
2024-01-04 21:00:00,15.34,42.49,50.022,Energy Arbitrage,63.7
2024-01-04 21:15:00,10.52,38.55,50.019,Energy Arbitrage,90.58
2024-01-04 21:30:00,10.0,4.2,50.09,Energy Arbitrage,67.68
2024-01-04 21:45:00,10.0,0.0,50.082,Energy Arbitrage,59.1
2024-01-04 22:00:00,10.71,-5.65,50.149,Frequency Regulation,57.29
2024-01-04 22:15:00,11.76,-8.39,49.785,Frequency Regulation,81.41
2024-01-04 22:30:00,12.01,-2.08,50.048,Frequency Regulation,39.06
2024-01-04 22:45:00,12.73,-5.76,49.939,Frequency Regulation,63.99
2024-01-04 23:00:00,13.05,-2.53,49.94,Frequency Regulation,39.91
2024-01-04 23:15:00,13.01,0.3,49.824,Frequency Regulation,43.15
2024-01-04 23:30:00,12.6,3.32,49.992,Frequency Regulation,33.7
2024-01-04 23:45:00,13.33,-5.87,49.962,Frequency Regulation,28.81
2024-01-05 00:00:00,13.09,1.95,49.929,Frequency Regulation,51.55
2024-01-05 00:15:00,12.47,4.91,50.129,Frequency Regulation,51.44
2024-01-05 00:30:00,13.07,-4.75,49.793,Frequency Regulation,54.21
2024-01-05 00:45:00,12.89,1.44,50.006,Frequency Regulation,44.13
2024-01-05 01:00:00,17.68,-38.36,50.0,Energy Arbitrage,48.12
2024-01-05 01:15:00,22.96,-42.22,49.936,Energy Arbitrage,47.96
2024-01-05 01:30:00,26.74,-30.25,50.026,Energy Arbitrage,52.83
2024-01-05 01:45:00,31.26,-36.18,50.001,Energy Arbitrage,40.92
2024-01-05 02:00:00,35.14,-31.02,50.089,Energy Arbitrage,49.41
2024-01-05 02:15:00,39.84,-37.61,49.964,Energy Arbitrage,60.79
2024-01-05 02:30:00,43.85,-32.05,49.964,Energy Arbitrage,52.82
2024-01-05 02:45:00,48.15,-34.4,50.014,Energy Arbitrage,50.35
2024-01-05 03:00:00,52.36,-33.71,49.958,Energy Arbitrage,43.57
2024-01-05 03:15:00,57.55,-41.49,49.989,Energy Arbitrage,49.01
2024-01-05 03:30:00,61.58,-32.24,50.034,Energy Arbitrage,56.85
2024-01-05 03:45:00,66.7,-41.01,49.912,Energy Arbitrage,47.86
2024-01-05 04:00:00,71.09,-35.1,50.019,Energy Arbitrage,65.94
2024-01-05 04:15:00,74.92,-30.59,50.13,Energy Arbitrage,64.33
2024-01-05 04:30:00,80.39,-43.81,50.006,Energy Arbitrage,42.64
2024-01-05 04:45:00,85.44,-40.43,50.043,Energy Arbitrage,72.66
2024-01-05 05:00:00,84.57,7.02,50.022,Frequency Regulation,77.92
2024-01-05 05:15:00,85.02,-3.63,50.093,Frequency Regulation,82.36
2024-01-05 05:30:00,86.07,-8.38,50.022,Frequency Regulation,74.62
2024-01-05 05:45:00,85.54,4.21,49.995,Frequency Regulation,112.4
2024-01-05 06:00:00,85.43,0.93,50.091,Frequency Regulation,94.6
2024-01-05 06:15:00,84.45,7.78,50.133,Frequency Regulation,101.22
2024-01-05 06:30:00,83.37,8.66,50.082,Frequency Regulation,95.86
2024-01-05 06:45:00,83.59,-1.75,49.978,Frequency Regulation,109.78
2024-01-05 07:00:00,79.15,35.49,49.986,Peak Shaving,116.09
2024-01-05 07:15:00,74.22,39.45,49.906,Peak Shaving,110.4
2024-01-05 07:30:00,69.68,36.29,49.964,Peak Shaving,149.54
2024-01-05 07:45:00,64.37,42.5,49.959,Peak Shaving,145.25
2024-01-05 08:00:00,60.25,32.94,50.045,Peak Shaving,138.0
2024-01-05 08:15:00,56.1,33.26,49.991,Peak Shaving,118.8
2024-01-05 08:30:00,51.73,34.94,50.055,Peak Shaving,135.66
2024-01-05 08:45:00,46.62,40.87,50.052,Peak Shaving,58.07
2024-01-05 09:00:00,42.11,36.13,49.974,Peak Shaving,130.08
2024-01-05 09:15:00,37.63,35.81,50.034,Peak Shaving,142.56
2024-01-05 09:30:00,33.52,32.91,50.01,Peak Shaving,106.79
2024-01-05 09:45:00,27.92,44.78,50.05,Peak Shaving,98.77
2024-01-05 10:00:00,28.23,-2.5,49.907,Frequency Regulation,90.12
2024-01-05 10:15:00,28.55,-2.52,50.232,Frequency Regulation,106.84
2024-01-05 10:30:00,27.63,7.33,49.809,Frequency Regulation,81.98
2024-01-05 10:45:00,27.89,-2.08,50.014,Frequency Regulation,85.62
2024-01-05 11:00:00,28.28,-3.15,50.124,Frequency Regulation,91.25
2024-01-05 11:15:00,29.29,-8.01,49.856,Frequency Regulation,66.59
2024-01-05 11:30:00,30.32,-8.27,50.055,Frequency Regulation,54.88
2024-01-05 11:45:00,31.37,-8.43,50.131,Frequency Regulation,66.74
2024-01-05 12:00:00,35.57,-33.62,50.049,Peak Shaving,52.24
2024-01-05 12:15:00,39.28,-29.65,50.059,Peak Shaving,64.76
2024-01-05 12:30:00,42.79,-28.06,49.927,Peak Shaving,51.25
2024-01-05 12:45:00,47.29,-35.98,50.039,Peak Shaving,54.74
2024-01-05 13:00:00,52.05,-38.12,50.028,Peak Shaving,44.38
2024-01-05 13:15:00,55.9,-30.83,50.041,Peak Shaving,52.94
2024-01-05 13:30:00,59.2,-26.34,50.014,Peak Shaving,52.32
2024-01-05 13:45:00,63.86,-37.32,49.953,Peak Shaving,43.72
2024-01-05 14:00:00,68.29,-35.39,49.994,Peak Shaving,60.36
2024-01-05 14:15:00,72.74,-35.65,49.983,Peak Shaving,59.24
2024-01-05 14:30:00,77.51,-38.16,49.892,Peak Shaving,42.44
2024-01-05 14:45:00,80.92,-27.26,50.07,Peak Shaving,58.04
2024-01-05 15:00:00,81.91,-7.92,50.053,Frequency Regulation,49.71
2024-01-05 15:15:00,81.92,-0.05,50.072,Frequency Regulation,55.28
2024-01-05 15:30:00,82.13,-1.76,50.069,Frequency Regulation,65.92
2024-01-05 15:45:00,81.76,2.97,50.011,Frequency Regulation,64.99
2024-01-05 16:00:00,82.12,-2.85,50.053,Frequency Regulation,79.9
2024-01-05 16:15:00,81.93,1.49,50.032,Frequency Regulation,79.32
2024-01-05 16:30:00,81.48,3.6,49.855,Frequency Regulation,89.35
2024-01-05 16:45:00,81.79,-2.44,50.017,Frequency Regulation,124.0
2024-01-05 17:00:00,82.79,-8.02,50.047,Frequency Regulation,134.42
2024-01-05 17:15:00,82.86,-0.56,50.004,Frequency Regulation,94.73
2024-01-05 17:30:00,83.93,-8.58,50.082,Frequency Regulation,124.9
2024-01-05 17:45:00,83.78,1.18,50.207,Frequency Regulation,110.22
2024-01-05 18:00:00,79.16,36.98,50.074,Energy Arbitrage,143.74
2024-01-05 18:15:00,73.0,49.27,50.013,Energy Arbitrage,113.64
2024-01-05 18:30:00,66.87,49.08,50.05,Energy Arbitrage,128.36
2024-01-05 18:45:00,61.38,43.93,49.93,Energy Arbitrage,155.46
2024-01-05 19:00:00,56.57,38.42,50.028,Energy Arbitrage,123.48
2024-01-05 19:15:00,51.56,40.11,49.91,Energy Arbitrage,165.87
2024-01-05 19:30:00,47.04,36.17,49.993,Energy Arbitrage,138.92
2024-01-05 19:45:00,42.07,39.77,49.998,Energy Arbitrage,105.24
2024-01-05 20:00:00,37.43,37.08,49.996,Energy Arbitrage,126.65
2024-01-05 20:15:00,32.71,37.75,50.075,Energy Arbitrage,109.17
2024-01-05 20:30:00,27.68,40.3,50.0,Energy Arbitrage,117.58
2024-01-05 20:45:00,22.13,44.4,50.058,Energy Arbitrage,88.48
2024-01-05 21:00:00,16.75,42.97,49.979,Energy Arbitrage,60.37
2024-01-05 21:15:00,11.84,39.34,49.885,Energy Arbitrage,89.64
2024-01-05 21:30:00,10.0,14.7,50.086,Energy Arbitrage,52.83
2024-01-05 21:45:00,10.0,0.0,49.925,Energy Arbitrage,59.06
2024-01-05 22:00:00,10.77,-6.13,49.95,Frequency Regulation,78.64
2024-01-05 22:15:00,10.62,1.15,49.904,Frequency Regulation,48.06
2024-01-05 22:30:00,10.06,4.48,50.072,Frequency Regulation,49.15
2024-01-05 22:45:00,10.63,-4.51,49.981,Frequency Regulation,46.37
2024-01-05 23:00:00,10.6,0.25,50.067,Frequency Regulation,49.62
2024-01-05 23:15:00,11.57,-7.76,50.031,Frequency Regulation,54.0
2024-01-05 23:30:00,12.44,-6.97,50.112,Frequency Regulation,62.74
2024-01-05 23:45:00,12.48,-0.35,50.062,Frequency Regulation,35.9
2024-01-06 00:00:00,11.65,6.66,50.205,Frequency Regulation,50.62
2024-01-06 00:15:00,11.63,0.13,50.03,Frequency Regulation,48.13
2024-01-06 00:30:00,11.15,3.89,49.885,Frequency Regulation,44.8
2024-01-06 00:45:00,11.54,-3.12,50.19,Frequency Regulation,42.46
2024-01-06 01:00:00,16.76,-41.8,50.073,Energy Arbitrage,36.1
2024-01-06 01:15:00,21.25,-35.89,49.943,Energy Arbitrage,47.33
2024-01-06 01:30:00,26.45,-41.63,49.933,Energy Arbitrage,39.78
2024-01-06 01:45:00,30.86,-35.28,49.975,Energy Arbitrage,43.95
2024-01-06 02:00:00,34.93,-32.59,49.968,Energy Arbitrage,40.05
2024-01-06 02:15:00,40.33,-43.17,50.006,Energy Arbitrage,53.07
2024-01-06 02:30:00,45.28,-39.63,49.995,Energy Arbitrage,47.12
2024-01-06 02:45:00,49.73,-35.55,50.034,Energy Arbitrage,33.67
2024-01-06 03:00:00,53.56,-30.68,49.939,Energy Arbitrage,65.2
2024-01-06 03:15:00,57.39,-30.59,49.976,Energy Arbitrage,43.3
2024-01-06 03:30:00,62.88,-43.91,50.079,Energy Arbitrage,42.03
2024-01-06 03:45:00,66.67,-30.37,50.031,Energy Arbitrage,51.42
2024-01-06 04:00:00,71.08,-35.23,49.985,Energy Arbitrage,37.97
2024-01-06 04:15:00,76.29,-41.74,50.084,Energy Arbitrage,43.49
2024-01-06 04:30:00,81.12,-38.65,50.049,Energy Arbitrage,49.69
2024-01-06 04:45:00,85.56,-35.45,49.86,Energy Arbitrage,57.24
2024-01-06 05:00:00,84.88,5.4,49.858,Frequency Regulation,53.61
2024-01-06 05:15:00,85.76,-7.07,50.059,Frequency Regulation,66.55
2024-01-06 05:30:00,85.79,-0.21,49.963,Frequency Regulation,75.59
2024-01-06 05:45:00,86.87,-8.65,50.073,Frequency Regulation,80.96
2024-01-06 06:00:00,86.59,2.26,49.973,Frequency Regulation,71.18
2024-01-06 06:15:00,86.63,-0.32,50.085,Frequency Regulation,82.78
2024-01-06 06:30:00,87.64,-8.08,50.069,Frequency Regulation,82.09
2024-01-06 06:45:00,88.07,-3.43,50.1,Frequency Regulation,129.97
2024-01-06 07:00:00,83.35,37.73,50.015,Peak Shaving,111.81
2024-01-06 07:15:00,77.87,43.88,49.999,Peak Shaving,118.87
2024-01-06 07:30:00,72.5,42.91,50.005,Peak Shaving,89.15
2024-01-06 07:45:00,67.65,38.81,50.01,Peak Shaving,106.07
2024-01-06 08:00:00,63.35,34.43,49.942,Peak Shaving,96.69
2024-01-06 08:15:00,57.61,45.91,49.963,Peak Shaving,148.79
2024-01-06 08:30:00,52.41,41.6,50.033,Peak Shaving,74.47
2024-01-06 08:45:00,48.32,32.7,50.01,Peak Shaving,108.04
2024-01-06 09:00:00,43.85,35.74,50.013,Peak Shaving,106.87
2024-01-06 09:15:00,39.08,38.23,49.957,Peak Shaving,96.64
2024-01-06 09:30:00,33.41,45.35,50.002,Peak Shaving,101.65
2024-01-06 09:45:00,28.04,42.96,50.004,Peak Shaving,102.98
2024-01-06 10:00:00,28.26,-1.81,49.811,Frequency Regulation,84.41
2024-01-06 10:15:00,27.66,4.82,49.787,Frequency Regulation,80.58
2024-01-06 10:30:00,26.65,8.11,49.995,Frequency Regulation,72.73
2024-01-06 10:45:00,27.21,-4.49,50.108,Frequency Regulation,48.01
2024-01-06 11:00:00,27.04,1.38,49.986,Frequency Regulation,60.06
2024-01-06 11:15:00,27.33,-2.35,50.118,Frequency Regulation,55.97
2024-01-06 11:30:00,27.64,-2.44,49.817,Frequency Regulation,42.28
2024-01-06 11:45:00,28.13,-3.97,49.914,Frequency Regulation,43.92
2024-01-06 12:00:00,31.55,-27.32,49.975,Peak Shaving,53.68
2024-01-06 12:15:00,35.17,-28.96,50.071,Peak Shaving,39.13
2024-01-06 12:30:00,39.61,-35.52,49.937,Peak Shaving,44.6
2024-01-06 12:45:00,43.11,-28.0,50.021,Peak Shaving,45.99
2024-01-06 13:00:00,46.37,-26.13,50.043,Peak Shaving,38.93
2024-01-06 13:15:00,50.19,-30.5,49.999,Peak Shaving,35.66
2024-01-06 13:30:00,53.79,-28.87,49.971,Peak Shaving,24.77
2024-01-06 13:45:00,58.36,-36.56,49.97,Peak Shaving,48.88
2024-01-06 14:00:00,62.37,-32.02,50.093,Peak Shaving,62.57
2024-01-06 14:15:00,66.33,-31.72,49.992,Peak Shaving,50.54
2024-01-06 14:30:00,70.06,-29.83,49.97,Peak Shaving,44.71
2024-01-06 14:45:00,73.87,-30.51,49.891,Peak Shaving,38.52
2024-01-06 15:00:00,72.77,8.81,50.103,Frequency Regulation,53.39
2024-01-06 15:15:00,73.05,-2.19,50.137,Frequency Regulation,60.97
2024-01-06 15:30:00,72.79,2.09,49.935,Frequency Regulation,52.32
2024-01-06 15:45:00,72.5,2.32,49.847,Frequency Regulation,77.92
2024-01-06 16:00:00,73.36,-6.95,49.995,Frequency Regulation,51.38
2024-01-06 16:15:00,73.47,-0.84,49.843,Frequency Regulation,84.12
2024-01-06 16:30:00,73.73,-2.08,49.892,Frequency Regulation,73.17
2024-01-06 16:45:00,73.57,1.31,50.161,Frequency Regulation,91.46
2024-01-06 17:00:00,73.28,2.29,49.997,Frequency Regulation,92.46
2024-01-06 17:15:00,73.07,1.7,50.053,Frequency Regulation,80.98
2024-01-06 17:30:00,73.14,-0.56,49.971,Frequency Regulation,122.88
2024-01-06 17:45:00,73.56,-3.37,49.991,Frequency Regulation,153.64
2024-01-06 18:00:00,68.5,40.43,49.85,Energy Arbitrage,118.03
2024-01-06 18:15:00,62.27,49.84,49.981,Energy Arbitrage,134.7
2024-01-06 18:30:00,56.34,47.44,50.002,Energy Arbitrage,111.0
2024-01-06 18:45:00,50.43,47.27,49.905,Energy Arbitrage,94.91
2024-01-06 19:00:00,44.2,49.9,49.943,Energy Arbitrage,131.47
2024-01-06 19:15:00,38.52,45.39,50.04,Energy Arbitrage,158.34
2024-01-06 19:30:00,33.36,41.27,50.091,Energy Arbitrage,112.16
2024-01-06 19:45:00,28.72,37.14,49.977,Energy Arbitrage,68.06
2024-01-06 20:00:00,24.33,35.18,50.071,Energy Arbitrage,92.26
2024-01-06 20:15:00,19.09,41.85,49.97,Energy Arbitrage,62.31
2024-01-06 20:30:00,13.13,47.68,50.09,Energy Arbitrage,82.21
2024-01-06 20:45:00,10.0,25.07,49.937,Energy Arbitrage,75.71
2024-01-06 21:00:00,10.0,0.0,49.973,Energy Arbitrage,69.0
2024-01-06 21:15:00,10.0,0.0,50.008,Energy Arbitrage,63.8
2024-01-06 21:30:00,10.0,0.0,49.929,Energy Arbitrage,69.44
2024-01-06 21:45:00,10.0,0.0,50.045,Energy Arbitrage,56.82
2024-01-06 22:00:00,10.96,-7.71,49.827,Frequency Regulation,35.58
2024-01-06 22:15:00,10.67,2.33,49.994,Frequency Regulation,53.53
2024-01-06 22:30:00,11.35,-5.45,49.864,Frequency Regulation,55.61
2024-01-06 22:45:00,12.44,-8.72,49.889,Frequency Regulation,40.68
2024-01-06 23:00:00,12.15,2.33,50.088,Frequency Regulation,40.39
2024-01-06 23:15:00,11.71,3.51,50.161,Frequency Regulation,41.62
2024-01-06 23:30:00,11.28,3.49,50.057,Frequency Regulation,44.88
2024-01-06 23:45:00,12.14,-6.91,50.013,Frequency Regulation,38.96
2024-01-07 00:00:00,12.46,-2.56,49.94,Frequency Regulation,51.95
2024-01-07 00:15:00,12.03,3.45,50.367,Frequency Regulation,50.42
2024-01-07 00:30:00,12.46,-3.42,49.887,Frequency Regulation,41.61
2024-01-07 00:45:00,12.16,2.36,50.037,Frequency Regulation,38.65
2024-01-07 01:00:00,16.63,-35.73,50.042,Energy Arbitrage,29.71
2024-01-07 01:15:00,22.03,-43.18,50.016,Energy Arbitrage,33.55
2024-01-07 01:30:00,26.19,-33.29,50.064,Energy Arbitrage,35.53
2024-01-07 01:45:00,31.47,-42.22,49.98,Energy Arbitrage,36.85
2024-01-07 02:00:00,36.4,-39.47,50.096,Energy Arbitrage,38.99
2024-01-07 02:15:00,40.83,-35.43,50.033,Energy Arbitrage,25.39
2024-01-07 02:30:00,45.36,-36.28,49.932,Energy Arbitrage,42.23
2024-01-07 02:45:00,49.6,-33.94,50.02,Energy Arbitrage,50.33
2024-01-07 03:00:00,53.87,-34.1,50.045,Energy Arbitrage,25.24
2024-01-07 03:15:00,58.05,-33.43,49.93,Energy Arbitrage,39.84
2024-01-07 03:30:00,63.36,-42.54,50.014,Energy Arbitrage,40.96
2024-01-07 03:45:00,67.71,-34.78,50.052,Energy Arbitrage,45.54
2024-01-07 04:00:00,72.49,-38.27,49.912,Energy Arbitrage,54.1
2024-01-07 04:15:00,77.81,-42.55,49.993,Energy Arbitrage,45.0
2024-01-07 04:30:00,82.22,-35.24,50.025,Energy Arbitrage,58.64
2024-01-07 04:45:00,86.57,-34.81,49.927,Energy Arbitrage,51.67
2024-01-07 05:00:00,87.64,-8.58,49.824,Frequency Regulation,77.97
2024-01-07 05:15:00,87.95,-2.49,49.9,Frequency Regulation,53.42
2024-01-07 05:30:00,87.57,3.08,50.023,Frequency Regulation,56.41
2024-01-07 05:45:00,86.5,8.58,49.804,Frequency Regulation,44.87
2024-01-07 06:00:00,85.76,5.92,49.994,Frequency Regulation,91.71
2024-01-07 06:15:00,84.64,8.96,49.849,Frequency Regulation,69.93
2024-01-07 06:30:00,84.86,-1.78,50.054,Frequency Regulation,106.15
2024-01-07 06:45:00,83.76,8.82,49.93,Frequency Regulation,88.77
2024-01-07 07:00:00,79.72,32.29,50.047,Peak Shaving,105.11
2024-01-07 07:15:00,75.81,31.34,50.051,Peak Shaving,80.57
2024-01-07 07:30:00,70.81,39.97,50.063,Peak Shaving,122.6
2024-01-07 07:45:00,65.44,42.98,49.962,Peak Shaving,109.84
2024-01-07 08:00:00,61.45,31.92,49.914,Peak Shaving,107.17
2024-01-07 08:15:00,55.98,43.75,50.002,Peak Shaving,107.12
2024-01-07 08:30:00,52.18,30.39,49.964,Peak Shaving,147.54
2024-01-07 08:45:00,47.36,38.54,50.05,Peak Shaving,91.22
2024-01-07 09:00:00,43.01,34.82,50.057,Peak Shaving,125.21
2024-01-07 09:15:00,38.12,39.09,49.999,Peak Shaving,86.62
2024-01-07 09:30:00,33.35,38.2,50.016,Peak Shaving,94.48
2024-01-07 09:45:00,29.11,33.95,50.083,Peak Shaving,76.58
2024-01-07 10:00:00,29.74,-5.08,50.021,Frequency Regulation,73.69
2024-01-07 10:15:00,29.83,-0.73,50.046,Frequency Regulation,56.15
2024-01-07 10:30:00,29.04,6.3,49.955,Frequency Regulation,69.94
2024-01-07 10:45:00,28.99,0.45,50.263,Frequency Regulation,78.43
2024-01-07 11:00:00,28.17,6.55,50.092,Frequency Regulation,45.76
2024-01-07 11:15:00,29.27,-8.81,49.972,Frequency Regulation,63.91
2024-01-07 11:30:00,28.74,4.22,50.182,Frequency Regulation,60.88
2024-01-07 11:45:00,28.67,0.56,49.932,Frequency Regulation,47.67
2024-01-07 12:00:00,32.45,-30.21,50.004,Peak Shaving,51.07
2024-01-07 12:15:00,37.18,-37.87,49.985,Peak Shaving,57.2
2024-01-07 12:30:00,40.57,-27.1,50.015,Peak Shaving,52.64
2024-01-07 12:45:00,45.43,-38.86,50.024,Peak Shaving,43.69
2024-01-07 13:00:00,49.82,-35.16,50.051,Peak Shaving,39.19
2024-01-07 13:15:00,54.07,-33.95,49.921,Peak Shaving,57.53
2024-01-07 13:30:00,58.01,-31.52,49.999,Peak Shaving,26.4
2024-01-07 13:45:00,61.71,-29.62,50.078,Peak Shaving,39.52
2024-01-07 14:00:00,65.79,-32.68,50.039,Peak Shaving,38.23
2024-01-07 14:15:00,69.83,-32.31,50.041,Peak Shaving,39.24
2024-01-07 14:30:00,73.19,-26.86,50.029,Peak Shaving,60.62
2024-01-07 14:45:00,77.14,-31.6,49.989,Peak Shaving,36.77
2024-01-07 15:00:00,77.43,-2.31,50.054,Frequency Regulation,50.23
2024-01-07 15:15:00,78.03,-4.85,50.127,Frequency Regulation,48.17
2024-01-07 15:30:00,79.14,-8.84,49.861,Frequency Regulation,56.15
2024-01-07 15:45:00,80.25,-8.87,50.173,Frequency Regulation,37.09
2024-01-07 16:00:00,80.55,-2.42,49.831,Frequency Regulation,41.08
2024-01-07 16:15:00,81.0,-3.58,49.933,Frequency Regulation,62.63
2024-01-07 16:30:00,81.41,-3.33,49.899,Frequency Regulation,65.27
2024-01-07 16:45:00,80.84,4.57,50.002,Frequency Regulation,68.91
2024-01-07 17:00:00,81.4,-4.46,50.017,Frequency Regulation,103.29
2024-01-07 17:15:00,81.57,-1.34,50.212,Frequency Regulation,99.8
2024-01-07 17:30:00,82.05,-3.86,49.906,Frequency Regulation,124.34
2024-01-07 17:45:00,80.96,8.71,49.954,Frequency Regulation,113.87
2024-01-07 18:00:00,76.08,39.08,49.961,Energy Arbitrage,132.2
2024-01-07 18:15:00,70.54,44.28,49.92,Energy Arbitrage,142.45
2024-01-07 18:30:00,66.2,34.77,50.03,Energy Arbitrage,162.97
2024-01-07 18:45:00,60.09,48.84,49.955,Energy Arbitrage,105.32
2024-01-07 19:00:00,53.97,48.95,49.992,Energy Arbitrage,119.54
2024-01-07 19:15:00,49.71,34.09,49.934,Energy Arbitrage,118.17
2024-01-07 19:30:00,44.1,44.87,49.948,Energy Arbitrage,109.65
2024-01-07 19:45:00,39.7,35.2,49.989,Energy Arbitrage,145.54
2024-01-07 20:00:00,33.95,46.02,49.947,Energy Arbitrage,99.73
2024-01-07 20:15:00,28.83,40.99,50.038,Energy Arbitrage,75.58
2024-01-07 20:30:00,23.11,45.76,50.03,Energy Arbitrage,89.52
2024-01-07 20:45:00,17.19,47.34,50.011,Energy Arbitrage,78.77
2024-01-07 21:00:00,12.71,35.81,49.946,Energy Arbitrage,58.85
2024-01-07 21:15:00,10.0,21.7,50.029,Energy Arbitrage,67.78
2024-01-07 21:30:00,10.0,0.0,49.958,Energy Arbitrage,34.94
2024-01-07 21:45:00,10.0,0.0,50.032,Energy Arbitrage,42.37
2024-01-07 22:00:00,10.06,-0.5,50.171,Frequency Regulation,62.46
2024-01-07 22:15:00,10.34,-2.2,50.025,Frequency Regulation,56.18
2024-01-07 22:30:00,10.35,-0.11,49.755,Frequency Regulation,37.04
2024-01-07 22:45:00,10.0,2.82,49.89,Frequency Regulation,41.56
2024-01-07 23:00:00,10.75,-6.0,50.121,Frequency Regulation,53.92
2024-01-07 23:15:00,11.1,-2.77,49.959,Frequency Regulation,38.67
2024-01-07 23:30:00,10.89,1.65,50.095,Frequency Regulation,46.48
2024-01-07 23:45:00,10.72,1.34,49.985,Frequency Regulation,35.03
2024-01-08 00:00:00,10.53,1.51,49.905,Frequency Regulation,53.83
2024-01-08 00:15:00,10.92,-3.1,50.041,Frequency Regulation,24.54
2024-01-08 00:30:00,11.46,-4.3,49.917,Frequency Regulation,47.16
2024-01-08 00:45:00,12.01,-4.37,49.844,Frequency Regulation,47.84
2024-01-08 01:00:00,16.42,-35.29,50.037,Energy Arbitrage,64.5
2024-01-08 01:15:00,21.25,-38.65,49.948,Energy Arbitrage,47.32
2024-01-08 01:30:00,26.59,-42.73,49.95,Energy Arbitrage,26.78
2024-01-08 01:45:00,30.74,-33.24,50.016,Energy Arbitrage,39.5
2024-01-08 02:00:00,35.03,-34.29,49.977,Energy Arbitrage,49.53
2024-01-08 02:15:00,40.0,-39.78,49.989,Energy Arbitrage,50.95
2024-01-08 02:30:00,44.34,-34.66,49.974,Energy Arbitrage,39.45
2024-01-08 02:45:00,49.42,-40.71,50.1,Energy Arbitrage,62.89
2024-01-08 03:00:00,54.55,-40.98,49.979,Energy Arbitrage,51.91
2024-01-08 03:15:00,59.23,-37.49,50.033,Energy Arbitrage,52.33
2024-01-08 03:30:00,64.32,-40.71,49.984,Energy Arbitrage,48.34
2024-01-08 03:45:00,69.69,-42.94,49.947,Energy Arbitrage,35.38
2024-01-08 04:00:00,75.1,-43.31,49.956,Energy Arbitrage,51.35
2024-01-08 04:15:00,80.35,-42.01,49.959,Energy Arbitrage,55.32
2024-01-08 04:30:00,84.54,-33.49,49.961,Energy Arbitrage,58.49
2024-01-08 04:45:00,88.73,-33.55,50.008,Energy Arbitrage,77.1
2024-01-08 05:00:00,89.56,-6.63,50.088,Frequency Regulation,64.76
2024-01-08 05:15:00,90.0,-3.51,50.009,Frequency Regulation,61.79
2024-01-08 05:30:00,89.16,6.73,50.141,Frequency Regulation,74.81
2024-01-08 05:45:00,88.36,6.39,50.201,Frequency Regulation,99.93
2024-01-08 06:00:00,87.83,4.21,49.905,Frequency Regulation,74.83
2024-01-08 06:15:00,86.89,7.55,49.962,Frequency Regulation,72.42
2024-01-08 06:30:00,87.89,-8.02,49.908,Frequency Regulation,106.94
2024-01-08 06:45:00,87.25,5.17,49.956,Frequency Regulation,128.9
2024-01-08 07:00:00,82.76,35.93,50.055,Peak Shaving,119.88
2024-01-08 07:15:00,78.0,38.09,49.881,Peak Shaving,115.74
2024-01-08 07:30:00,73.78,33.71,49.981,Peak Shaving,107.24
2024-01-08 07:45:00,68.15,45.05,49.993,Peak Shaving,139.68
2024-01-08 08:00:00,62.6,44.43,49.984,Peak Shaving,124.87
2024-01-08 08:15:00,58.61,31.92,50.039,Peak Shaving,153.04
2024-01-08 08:30:00,53.11,43.95,49.997,Peak Shaving,146.1
2024-01-08 08:45:00,49.23,31.09,50.028,Peak Shaving,152.93
2024-01-08 09:00:00,43.51,45.72,50.012,Peak Shaving,144.5
2024-01-08 09:15:00,38.19,42.56,49.91,Peak Shaving,95.74
2024-01-08 09:30:00,33.39,38.43,49.997,Peak Shaving,97.16
2024-01-08 09:45:00,28.93,35.67,50.056,Peak Shaving,106.21
2024-01-08 10:00:00,28.47,3.69,50.001,Frequency Regulation,79.81
2024-01-08 10:15:00,29.42,-7.58,50.069,Frequency Regulation,68.79
2024-01-08 10:30:00,28.35,8.51,50.013,Frequency Regulation,59.89
2024-01-08 10:45:00,28.8,-3.6,49.976,Frequency Regulation,65.63
2024-01-08 11:00:00,27.81,7.9,50.16,Frequency Regulation,57.58
2024-01-08 11:15:00,26.86,7.66,49.956,Frequency Regulation,90.6
2024-01-08 11:30:00,27.94,-8.64,49.782,Frequency Regulation,75.57
